-4.2371236552645134e-07,-6.512905573556651e-10
-3.0660398017137546e-07,5.4995236326883315e-08
-3.1274517148114637e-07,-1.3468418907184887e-07
-4.824608771446237e-07,-1.652087425813476e-07
-5.539005125700069e-07,3.1596060340750396e-08
-4.6798441321985233e-07,1.9718912947915889e-07
-2.8048284710702244e-07,2.3544753916522534e-07
-1.1316570318422452e-07,1.2153203182023392e-07
-9.098379221749722e-08,-4.522634252074758e-08
-1.6740933761815228e-07,-1.6505361333851694e-07
-4.145910237513692e-07,-1.9608076611550217e-07
-6.61511995871483e-07,-1.3671254301299592e-07
-6.891984926871531e-07,-3.027016962645063e-08
-7.11539131973831e-07,7.274967424852179e-08
-6.241510179122899e-07,2.5371109738936926e-07
-4.755815171774683e-07,3.81514586360177e-07
-2.968769524263574e-07,3.6561642249237e-07
-8.60069002179639e-08,2.418781950720793e-07
5.648834497317912e-08,-1.9746047630816123e-08
1.1505941524929835e-07,-2.2541578747400578e-07
-2.1428950517545303e-08,-4.297407665469869e-07
-8.914051022471085e-09,-6.344654513957571e-07
-8.71669666600971e-08,-6.891743236990452e-07
-1.8631081056399705e-07,-6.890056295422637e-07
-2.2485644730185437e-07,-5.851756733630612e-07
-3.4456963556393804e-07,-5.672436686448527e-07
-3.8090714505822076e-07,-2.505846496876544e-07
-3.46907098430598e-07,-2.018209915649134e-07
-2.898858684182137e-07,-1.4524644880732448e-07
-1.0735614124454259e-07,-3.479372952805986e-08
8.135536626573076e-08,1.761191770383863e-08
2.7112460420464806e-07,-1.3178879668641002e-08
4.074706951193487e-07,-8.075508704441193e-08
5.545888267785774e-07,-1.6730245528829683e-07
5.975819520338859e-07,-3.230261764117032e-07
6.374688211884387e-07,-5.894081368454401e-07
6.010556127306181e-07,-7.818999007977242e-07
4.87655304174882e-07,-9.827231683490336e-07
3.1155676633616497e-07,-1.0977829388187683e-06
2.686741623118875e-07,-1.179506105846121e-06
7.250476430199081e-08,-1.1729229967316283e-06
-2.1445380954545805e-07,-1.1359383680950003e-06
-4.331638582605585e-07,-1.1025253163364738e-06
-6.221037445075542e-07,-9.558822477817137e-07
-6.995812967526622e-07,-8.101018841525383e-07
-7.207166874364025e-07,-6.294659653945861e-07
-7.197814913018774e-07,-4.246753750538939e-07
-6.156127754839804e-07,-2.465813527573881e-07
-5.200203765569132e-07,-1.8170309696219568e-07
-2.3822241037993354e-07,-1.1118642494497402e-07
-8.152566487197783e-08,-9.87852629763496e-08
9.540222976542248e-08,-9.009498675444445e-08
2.5124970889941746e-07,-1.6205333594015003e-07
3.41580901108726e-07,-2.373243594337989e-07
4.929937731485623e-07,-3.710662256343393e-07
5.95337133352637e-07,-5.272773548430608e-07
6.258653307410079e-07,-6.252286502885071e-07
5.980740616122541e-07,-9.1964155860872e-07
5.093296543330502e-07,-1.0555372224745869e-06
4.6479550445237947e-07,-1.2393336764075322e-06
3.4112552525146895e-07,-1.3540126131472952e-06
1.0442665761873394e-07,-1.4076023093412913e-06
-1.2302476751114512e-08,-1.438299524364555e-06
-2.1627756248690752e-07,-1.419077809506567e-06
-4.0130112981314855e-07,-1.3145691621676312e-06
-5.432894331226833e-07,-1.1475208094791022e-06
-6.912699298703085e-07,-9.473071064430701e-07
-8.125855327838574e-07,-7.49040203829952e-07
-8.549480588382621e-07,-5.634052322593336e-07
-8.523536017655395e-07,-2.1488739691812463e-07
-8.099124224707173e-07,-4.339824263458708e-08
-7.07257113301885e-07,1.1733180202805415e-07
-4.6382797175074504e-07,2.376352395619149e-07
-2.901259606229214e-07,3.4188981750909287e-07
-1.5144809318870522e-07,3.6552414752299786e-07
4.887706846292974e-08,3.6414283363383135e-07
3.126275690818314e-07,3.6997351874168124e-07
4.522593212845434e-07,2.595149839222672e-07
5.088009838673332e-07,9.541999766473538e-08
6.460526210081982e-07,-8.663267712055074e-09
7.406123983062985e-07,-5.250227078299253e-08
7.885156973567955e-07,-2.0551832704403377e-07
7.864828090383407e-07,-4.322446483532398e-07
7.768248978539817e-07,-5.691941756577878e-07
7.795557636675262e-07,-7.798811440610546e-07
6.928925038144708e-07,-9.343280375457195e-07
6.017216147875928e-07,-1.0869056348943677e-06
3.411934096022263e-07,-1.2193672436713363e-06
2.6596447811763384e-07,-1.2732312642134788e-06
1.0960285896712821e-07,-1.2717320580351733e-06
-1.2335102514454195e-07,-1.2452877264551247e-06
-4.3855499596121286e-07,-1.175790194185586e-06
-4.645171162290191e-07,-1.0790002032149619e-06
-6.318067629305095e-07,-9.044651380416922e-07
-8.23190623500616e-07,-7.003974913709975e-07
-8.72429698065828e-07,-4.700728017385672e-07
-9.241523534173543e-07,-2.2164996384324872e-07
-9.254054410389237e-07,4.168011721408668e-08
-9.131377767451095e-07,1.2735290512729755e-07
-8.551681368693225e-07,3.6579734177573426e-07
-6.804692375544537e-07,3.9042006804361516e-07
-5.107297977245759e-07,5.212601026312041e-07
-3.774339786930684e-07,6.566153680377119e-07
-2.2407898945945782e-07,7.417511368029738e-07
-1.1927090842720598e-07,7.464167033467119e-07
8.497408904190143e-08,7.365213456565195e-07
4.1996140967779776e-07,6.948150598267512e-07
6.69298283491335e-07,6.540234540630712e-07
8.198353725913199e-07,5.932864182966303e-07
9.69140930747201e-07,4.259179574034229e-07
1.0040640465460125e-06,2.5355358667206154e-07
1.0665607586234328e-06,1.1579453964441615e-07
1.1049567191522733e-06,-1.3748710003008644e-07
1.1074641638584343e-06,-3.3021257047187353e-07
1.0787203197024815e-06,-7.490874791132899e-07
1.040060919965034e-06,-9.689934620787581e-07
8.319138550440927e-07,-1.1707277435861854e-06
7.131888796228251e-07,-1.2935849741514447e-06
6.154630406508232e-07,-1.4000410370271864e-06
4.594243030856884e-07,-1.5485280864939177e-06
2.174123179923091e-07,-1.5926685964888822e-06
9.954972715984155e-09,-1.609381352158954e-06
-1.5608156042698566e-07,-1.5962121663089787e-06
-3.8374652576125903e-07,-1.56945665314729e-06
-5.939940003248026e-07,-1.5045215007093043e-06
-6.635402385708939e-07,-1.4010342407853513e-06
-7.945863854441695e-07,-1.1545659213609884e-06
-8.559383415654215e-07,-1.0681121530506061e-06
-9.466275351817679e-07,-9.68488578135777e-07
-1.0256494932333017e-06,-6.758969009467014e-07
-1.0453914845506947e-06,-4.6206289154965255e-07
-1.0257727929175018e-06,-2.1327932105168946e-07
-9.595598464289158e-07,-1.4322791307760923e-07
-8.639541559682563e-07,4.591756061223852e-08
-8.061418602740578e-07,3.1532458727002257e-07
-6.956249307123648e-07,4.258732590188645e-07
-4.7580228479950756e-07,5.877634916976117e-07
-3.982164042601726e-07,6.583227212011901e-07
-1.820568349494988e-07,6.977752679850856e-07
-3.8226776179688044e-08,6.897889049902894e-07
2.766118825223763e-07,6.578512527301445e-07
4.943399031584237e-07,6.325994419191275e-07
7.831681890459399e-07,5.433959722930514e-07
9.418204191079905e-07,3.7646705824749504e-07
1.1110484979822909e-06,2.291659867004535e-07
1.3126383288191182e-06,1.2003658212507765e-07
1.3499155813669595e-06,2.4417008273356232e-08
1.4107749794826926e-06,-9.812634095260518e-08
1.4232184570195723e-06,-3.541248744327536e-07
1.443958701942076e-06,-4.973848334590345e-07
1.3911135715158824e-06,-7.127579164877215e-07
1.3332803318146637e-06,-9.040779539484605e-07
1.2799160929338396e-06,-1.077084589241214e-06
1.179909882006361e-06,-1.2608718708743954e-06
1.0642245312197534e-06,-1.3910415216949878e-06
8.706735764714818e-07,-1.5472201176869575e-06
7.073663647810549e-07,-1.6306444668970115e-06
5.226369955437875e-07,-1.69007282343401e-06
2.867448688505615e-07,-1.7369772404442915e-06
1.2115265096028737e-07,-1.7509743427243478e-06
-1.6281527318058385e-07,-1.6830028722444618e-06
-3.8055317160612176e-07,-1.603228215226173e-06
-5.682765275849751e-07,-1.5264260772265794e-06
-7.475612573623035e-07,-1.3680197832689018e-06
-8.282008063397023e-07,-1.2257842991628606e-06
-9.247267976602804e-07,-9.909960868868248e-07
-1.0448904511811936e-06,-8.421306053547942e-07
-1.103820214757253e-06,-6.325876397566581e-07
-1.097039845402313e-06,-3.858729645396612e-07
-1.1005579187142348e-06,-1.37338484022436e-07
-1.0361940547576074e-06,-3.784531839463621e-08
-1.0183859336515866e-06,3.096211710961531e-08
-8.78416299885086e-07,1.0634457331922638e-07
-8.040464873026979e-07,2.605457642327575e-07
-5.932872165217908e-07,4.00832352888499e-07
-4.112624016274712e-07,4.5494581507566306e-07
-2.0972761195459197e-07,5.267110724340962e-07
3.166550790826949e-08,6.240905657413617e-07
3.7381070619156455e-07,6.40795108005912e-07
6.748689655976518e-07,6.458920103293956e-07
8.318884565984369e-07,6.270681518008078e-07
9.202744109053276e-07,5.374867613753327e-07
1.0734608754515916e-06,4.808131274309456e-07
1.2516161501859595e-06,4.128130154798935e-07
1.632016569804977e-06,4.0722657251371265e-07
1.602793438337244e-06,1.1250112304187439e-07
1.94287371266212e-06,-1.3448560577159298e-09
1.7779774713641995e-06,-3.6688938718260884e-07
1.7670067408556569e-06,-6.173773884856312e-07
1.7964448929623949e-06,-8.601484797790122e-07
1.8215551675231262e-06,-1.0383573199605592e-06
1.8107189646591838e-06,-1.2478414196042008e-06
1.706378910560995e-06,-1.4306479651448633e-06
1.5931610049537735e-06,-1.4919769508395076e-06
1.484606301078778e-06,-1.6724782709299713e-06
1.4283734546579343e-06,-1.8746300736455051e-06
1.3038953613609128e-06,-1.9551894557525827e-06
1.085784693610024e-06,-2.0667633674861173e-06
8.676024325436094e-07,-2.0106146414248505e-06
6.396391043409388e-07,-2.045144308351861e-06
4.026644873011057e-07,-2.1717337940425743e-06
6.13450810936149e-08,-2.0915644097375895e-06
